rank_data,player_id,player_name,team,opponent,is_home,proj,floor_q20,median_q50,ceiling_q90,p_top12,consensus_rank,depth_rank,expected_targets,expected_carries,expected_rz_targets,expected_gl_carries,expected_pass_att,expected_pass_yards,target_share_eb,snap_share_eb,sd_games,sd_targets,sd_carries,sd_attempts,sd_snap_share,sd_target_share,sd_carry_share,b_targets,b_carries,b_attempts,b_snap_share,b_target_share,b_carry_share,carries_per_game,targets_per_game,attempts_per_game,implied_team_total,opp_prev_def_epa_pass,opp_prev_def_epa_rush,off_continuity,hc_continuity,hc_change,changed_team,is_rookie,is_out,is_questionable,practice_status,learner
11,00-0040663,Harold Fannin Jr.,CLE,CAR,1.0,7.328,3.463,7.262,14.436,0.267,13.0,1.0,6.181,0.184,0.533,0.12,0.0,0.0,0.177,0.599,2.0,4.5,0.0,0.0,0.82,0.168,0.0,5.229,0.146,0.0,0.746,0.171,0.002,0.438,6.688,0.0,20.0,0.119,0.003,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,ridge
12,00-0035229,T.J. Hockenson,MIN,TB,0.0,7.212,2.892,6.815,14.8,0.301,20.0,1.0,4.518,0.063,0.462,0.207,0.0,0.0,0.133,0.627,2.0,4.5,0.0,0.0,0.66,0.214,0.0,4.467,0.022,0.0,0.649,0.187,0.001,0.067,4.4,0.0,22.0,0.08,-0.063,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,ridge
13,00-0036040,Juwan Johnson,NO,LV,1.0,7.137,2.46,6.922,14.319,0.316,10.0,1.0,5.613,0.009,0.527,0.224,0.0,0.0,0.16,0.742,2.0,5.5,0.0,0.0,0.84,0.13,0.0,5.667,0.0,0.0,0.807,0.14,0.0,0.0,6.0,0.0,23.75,0.099,-0.042,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,ridge
14,00-0034351,Dallas Goedert,PHI,CHI,0.0,7.107,2.278,6.124,15.653,0.323,6.0,1.0,5.237,0.011,0.735,0.217,0.0,0.0,0.155,0.83,2.0,3.5,0.0,0.0,0.95,0.143,0.0,4.156,0.0,0.0,0.91,0.147,0.0,0.0,5.467,0.0,23.0,0.052,-0.009,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,ridge
15,00-0039066,Michael Mayer,LV,NO,0.0,6.964,3.167,6.389,14.043,0.264,14.0,2.0,3.997,0.015,0.35,0.196,0.0,0.0,0.113,0.616,2.0,5.5,0.0,0.0,0.81,0.19,0.0,5.056,0.0,0.0,0.745,0.164,0.0,0.0,4.167,0.0,20.75,-0.015,-0.088,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,ridge
16,00-0033090,Hunter Henry,NE,JAX,0.0,6.943,2.932,6.467,14.616,0.254,18.0,1.0,5.851,0.009,0.884,0.2,0.0,0.0,0.158,0.782,2.0,4.0,0.0,0.0,0.76,0.167,0.0,4.373,0.0,0.0,0.767,0.164,0.0,0.0,5.118,0.0,21.25,-0.113,-0.085,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,ridge
17,00-0038996,Tucker Kraft,GB,ATL,1.0,6.417,2.456,5.927,13.43,0.231,7.0,1.0,3.658,0.068,0.6,0.238,0.0,0.0,0.111,0.639,2.0,4.5,0.0,0.0,0.66,0.127,0.0,4.833,0.042,0.0,0.653,0.122,0.001,0.125,5.5,0.0,25.25,0.004,0.016,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,ridge
18,00-0040737,Terrance Ferguson,LA,DEN,0.0,6.132,2.07,5.406,13.792,0.25,32.0,3.0,3.603,0.064,0.325,0.226,0.0,0.0,0.099,0.564,2.0,5.0,0.0,0.0,0.51,0.169,0.0,4.091,0.03,0.0,0.528,0.145,0.001,0.091,2.273,0.0,24.0,-0.081,-0.102,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,ridge
19,00-0040736,Mason Taylor,NYJ,DET,0.0,5.908,2.329,5.211,12.861,0.208,36.0,1.0,4.524,0.013,0.451,0.198,0.0,0.0,0.131,0.794,1.0,3.0,0.0,0.0,0.66,0.13,0.0,4.0,0.0,0.0,0.727,0.131,0.0,0.0,5.0,0.0,21.0,0.006,-0.029,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,ridge
20,00-0036894,Pat Freiermuth,PIT,CIN,1.0,5.833,2.217,4.791,12.82,0.194,21.0,1.0,4.049,0.014,0.36,0.184,0.0,0.0,0.114,0.512,2.0,5.0,0.5,0.0,0.73,0.135,0.022,4.533,0.333,0.0,0.657,0.128,0.015,0.0,3.6,0.0,19.5,0.18,0.059,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,ridge
21,00-0038041,Jake Ferguson,DAL,BAL,1.0,5.827,2.038,5.592,12.256,0.206,16.0,1.0,5.657,0.064,0.79,0.233,0.0,0.0,0.152,0.61,2.0,3.0,0.0,0.0,0.76,0.098,0.0,4.0,0.02,0.0,0.71,0.116,0.001,0.059,6.0,0.0,24.75,0.085,-0.062,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,ridge
22,00-0034829,Mike Gesicki,CIN,PIT,0.0,5.788,1.361,5.063,13.754,0.218,24.0,1.0,3.668,0.017,0.397,0.217,0.0,0.0,0.101,0.41,1.0,7.0,0.0,0.0,0.33,0.206,0.0,5.25,0.0,0.0,0.37,0.153,0.0,0.0,3.5,0.0,23.0,0.045,-0.027,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,ridge
23,00-0039793,AJ Barner,SEA,WAS,0.0,5.607,1.726,4.208,12.639,0.244,22.0,1.0,4.467,0.262,0.636,0.124,0.0,0.0,0.138,0.711,2.0,1.5,0.5,0.0,0.88,0.061,0.012,2.333,0.529,0.0,0.824,0.087,0.011,0.588,4.0,0.0,23.75,0.223,0.041,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,ridge
24,00-0033885,David Njoku,LAC,BUF,0.0,5.391,2.04,4.462,12.23,0.176,27.0,2.0,4.283,0.014,0.487,0.205,0.0,0.0,0.109,0.635,2.0,4.0,0.0,0.0,0.55,0.15,0.0,4.121,0.0,0.0,0.578,0.137,0.0,0.0,4.364,0.0,21.75,-0.068,0.063,1.0,1.0,0.0,1.0,0.0,0.0,0.0,,ridge
25,00-0036970,Kyle Pitts,ATL,GB,0.0,5.376,2.159,4.78,11.583,0.187,17.0,1.0,7.031,0.007,0.537,0.181,0.0,0.0,0.194,0.867,2.0,2.0,0.0,0.0,0.63,0.075,0.0,3.647,0.0,0.0,0.709,0.114,0.0,0.0,6.941,0.0,19.25,0.091,-0.029,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,ridge
26,00-0038935,Brenton Strange,JAX,NE,1.0,5.372,1.694,4.497,12.144,0.202,19.0,1.0,4.445,0.013,0.444,0.229,0.0,0.0,0.122,0.736,2.0,2.5,0.0,0.0,0.68,0.107,0.0,3.333,0.0,0.0,0.699,0.112,0.0,0.0,5.0,0.0,24.25,-0.038,-0.029,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,ridge
27,00-0040584,Gunnar Helm,TEN,NYG,0.0,5.264,1.892,4.573,11.997,0.156,30.0,1.0,4.011,0.014,0.419,0.177,0.0,0.0,0.114,0.532,2.0,3.5,0.0,0.0,0.76,0.148,0.0,3.479,0.0,0.0,0.684,0.137,0.0,0.0,3.438,0.0,18.75,0.06,0.145,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,ridge
28,00-0033881,Evan Engram,DEN,LA,1.0,5.067,1.681,4.242,11.533,0.16,25.0,1.0,4.808,0.062,0.408,0.203,0.0,0.0,0.128,0.572,2.0,3.0,0.0,0.0,0.63,0.11,0.0,3.583,0.021,0.0,0.611,0.116,0.001,0.062,4.75,0.0,21.5,-0.054,-0.057,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,ridge
29,00-0040126,Colston Loveland,CHI,PHI,1.0,4.898,1.299,4.254,11.81,0.16,2.0,1.0,5.246,0.064,0.523,0.174,0.0,0.0,0.142,0.606,2.0,2.5,0.0,0.0,0.87,0.088,0.0,3.375,0.021,0.0,0.782,0.106,0.001,0.062,5.125,0.0,18.5,-0.068,-0.061,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,ridge
30,00-0041032,Kenyon Sadiq,NYJ,DET,0.0,4.858,1.909,3.486,12.301,0.182,28.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,2.0,3.0,0.5,0.0,0.42,0.107,0.013,3.0,0.5,0.0,0.42,0.107,0.013,,,,21.0,0.006,-0.029,1.0,1.0,0.0,0.0,1.0,0.0,0.0,,ridge
31,00-0036244,Colby Parkinson,LA,DEN,0.0,4.707,1.271,4.035,10.653,0.146,33.0,1.0,4.005,0.014,0.639,0.226,0.0,0.0,0.11,0.604,2.0,2.0,0.0,0.0,0.77,0.07,0.0,2.667,0.0,0.0,0.715,0.084,0.0,0.0,4.0,0.0,24.0,-0.081,-0.102,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,ridge
32,00-0037809,Chig Okonkwo,WAS,SEA,1.0,4.483,1.419,3.187,11.341,0.141,29.0,1.0,4.953,0.01,0.272,0.158,0.0,0.0,0.139,0.599,1.0,3.0,0.0,0.0,0.56,0.103,0.0,3.824,0.0,0.0,0.58,0.121,0.0,0.0,4.647,0.0,16.75,-0.075,-0.191,1.0,1.0,0.0,1.0,0.0,0.0,0.0,,ridge
33,00-0037252,Greg Dulcich,MIA,KC,1.0,4.338,1.333,4.035,10.31,0.117,26.0,1.0,3.764,0.061,0.319,0.153,0.0,0.0,0.105,0.572,2.0,2.5,0.0,0.0,0.77,0.102,0.0,2.889,0.037,0.0,0.704,0.103,0.001,0.111,3.667,0.0,17.5,0.029,-0.075,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,ridge
34,00-0039847,Theo Johnson,NYG,TEN,1.0,4.268,1.57,3.556,10.412,0.128,43.0,2.0,4.666,0.012,0.599,0.205,0.0,0.0,0.137,0.849,2.0,2.5,0.0,0.0,0.46,0.08,0.0,3.311,0.0,0.0,0.59,0.099,0.0,0.0,4.933,0.0,21.75,0.182,-0.01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,ridge
35,00-0037005,Tommy Tremble,CAR,CLE,0.0,4.201,1.584,3.384,10.666,0.122,42.0,1.0,3.548,0.02,0.342,0.212,0.0,0.0,0.105,0.601,2.0,3.5,0.0,0.0,0.56,0.105,0.0,3.156,0.0,0.0,0.574,0.105,0.0,0.0,2.467,0.0,22.5,-0.112,-0.062,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,ridge
36,00-0041558,Sam Roush,CHI,PHI,1.0,4.146,0.877,3.025,11.708,0.132,86.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,3.0,0.0,0.0,,0.1,0.0,3.0,0.0,0.0,,0.1,0.0,,,,18.5,-0.068,-0.061,1.0,1.0,0.0,0.0,1.0,0.0,0.0,,ridge
