season,team,def_playcaller,continuity,confidence,caller_prior_seasons,def_epa_pass,def_epa_rush,def_pass_funnel,def_success_rate,def_plays_per_game,def_sec_per_play,def_sack_rate,def_adot_allowed,def_comp_pct_allowed,def_ypa_allowed,def_ypc_allowed,def_rz_td_rate,def_light_box_rate,def_blitz_rate
2026,ARI,Jonathan Gannon,1.0,head_coach_proxy,3.0,0.22769550857893217,0.0901180836327811,0.1691380112757902,0.51123417397706,0.11367859136990091,-0.29045342535295254,-0.15631672998210772,0.039317188400150145,0.36655802709172114,0.1298425602294783,0.19438918924788706,0.11431454464011405,-0.13333023299988003,-0.5717347514432485
2026,ATL,Raheem Morris,1.0,head_coach_proxy,5.0,-0.11926201194896292,0.16170989840549077,-0.17692682843028576,0.05306928390711366,0.0742001737487295,0.06733633424490472,0.412477582237968,0.602994323409835,-0.3116646429004287,0.05542179236104749,0.037372706364281964,-0.1905957745292558,-0.07382008783538099,0.7649978292007114
2026,BAL,Jesse Minter,0.0,head_coach_proxy,0.0,0.08858869664846443,0.009646984019733282,0.13340322869621174,-0.0013384656018968662,-0.06537499558742654,-0.15437512537132655,-0.2386238259855357,-0.11774916661124699,-0.04757002655682676,-0.20242152673862915,0.08184762835061739,-0.12744850040197747,0.0,0.0
2026,BUF,Sean McDermott,1.0,head_coach_proxy,9.0,-0.27625160026750495,0.36518216243864204,-0.4107854258098543,-0.21150818019279913,-0.5574545081900156,0.06733633424490472,0.04927060986204921,-0.12721787044975566,-0.580671467985173,-0.342854067064472,0.3667494712468045,-0.06481668129927286,-0.10542089260801851,0.14886718989102457
2026,CAR,Dave Canales,1.0,head_coach_proxy,2.0,0.1301583281940217,0.10378855434307853,0.07476761437250787,0.0004113802187440639,-0.2284676946802522,0.06733633424490472,-0.12374968000830676,-0.1800884283747585,0.31736677253822204,0.10100006086131709,0.012324129466206188,0.042853865230654126,0.05660442276628873,-0.13136807769071546
2026,CHI,Ben Johnson,1.0,head_coach_proxy,1.0,-0.014011049382992729,0.05535262575789218,-0.03371661183261687,0.2957890870399094,-0.08371349673595696,0.06733633424490472,-0.03080142555925712,0.3543279369758371,0.3326188389264761,0.29880630804724667,0.311106224863887,0.042853865230654126,-0.006276946293237176,0.02191199097697835
2026,CIN,Zac Taylor,1.0,head_coach_proxy,7.0,0.26297322431182435,0.3481105568792839,0.08450691430927385,0.42236920687285434,0.014982547316971982,0.06733633424490472,-0.04168042737833201,-0.1737471560750912,0.017042383075201763,0.3637069555315629,0.5177462340161066,0.13999941052411502,0.24360303554145807,-0.879639673942822
2026,CLE,Todd Monken,0.0,head_coach_proxy,0.0,-0.321804016491066,0.009782709283636129,-0.613439941326032,-0.28990876406654087,0.2773727027093701,-0.08869732690170942,0.14949697765325362,-0.11945964688206502,-0.05427131589402963,-0.3847800543462363,0.11183048487452872,0.10383974584165605,0.0,0.0
2026,DAL,Brian Schottenheimer,1.0,head_coach_proxy,1.0,0.40042393759663963,0.2982425818280041,0.23131789298498998,0.5482093347072196,-0.03765534284458991,0.06733633424490472,-0.035917878786447796,0.013130221962512918,0.37231045012709385,0.5071183333390881,0.18544623400817722,0.21475567637802026,-0.0712952571751739,-0.23710332896645753
2026,DEN,Sean Payton,1.0,head_coach_proxy,18.0,-0.3040328891409186,-0.352169204259736,-0.11189244717575628,-0.9188419622235702,0.1465772727208775,-0.29045342535295254,0.627889213489592,0.666602790609063,-0.6768261494241496,-0.44353084789701996,-0.44501035393440397,-0.31192429173634295,0.1813753374540339,0.1170065456114489
2026,DET,Dan Campbell,1.0,head_coach_proxy,5.0,-0.11449732963782656,-0.0329964275981833,-0.08467344288310547,-0.2954318388429783,0.03472175612755808,-0.29045342535295254,0.25094506871318034,1.3869419187285161,-0.2995120085830259,0.05458176042025053,0.04621515896678816,-0.060726911284605806,-1.0383646794557837,0.24713372753099158
2026,GB,Matt LaFleur,1.0,head_coach_proxy,7.0,0.06982813608213871,-0.03447702282567899,0.08266730232995514,0.07653743762979613,0.1465772727208775,0.06733633424490472,-0.03498913840550309,-0.38139702780740387,0.2401023168367859,-0.3170265908041687,-0.12633688248168892,-0.0507121299209589,-0.11358125449727317,-0.5908046975931958
2026,HOU,DeMeco Ryans,1.0,head_coach_proxy,3.0,-0.41190858131104463,-0.3978740203080476,-0.18879254761489303,-0.7061372687596867,-0.34690294754376727,0.06733633424490472,0.2674618052228322,0.22198706484365877,-0.5960687589994493,-0.21230719879334503,-0.47420457879668887,0.21800895831795877,-0.20004963232160927,-0.8579183807615455
2026,IND,Shane Steichen,1.0,head_coach_proxy,3.0,-0.00022277826680390522,-0.29470753469021194,0.13686642630373735,0.14002770155405728,0.45582487742005484,0.06733633424490472,-0.007331577742305112,0.08118993273571412,0.016631266387319578,0.022707873714660598,-0.32920075114224645,-0.10236034961209856,0.06431816929659344,0.14813977792117103
2026,JAX,Liam Coen,1.0,head_coach_proxy,1.0,-0.37372191514031033,-0.2775536145767673,-0.20860951838640546,-0.36091417687418553,-0.017916134034003807,0.06733633424490472,-0.10174401616558985,0.13855340306599603,-0.19386075933113725,-0.40211953219064217,-0.3854702252332495,-0.00013215702317861608,-1.2934058878755206e-05,0.11180297420557461
2026,KC,Andy Reid,1.0,head_coach_proxy,20.0,-0.06562848089160107,-0.23243406234720193,0.04959714264313502,-0.06909335524647753,-0.3666421563543525,0.42512609384276207,0.0022383407576627296,-0.6801558795133118,0.19860406985455886,-0.0799845737858535,-0.29263031946820806,-0.029352651253224872,-0.13081269772304283,1.0449157130449604
2026,LA,Sean McVay,1.0,head_coach_proxy,9.0,-0.24516477697164996,-0.1532426069473702,-0.14851358112755983,-0.26341187599486426,0.22553410796322035,0.42512609384276207,0.1819154161164555,0.02948607322468786,0.09810506554689617,-0.12962030915707257,-0.08434863431685417,-0.26616426256940573,0.19394230942562507,-0.4914063117353369
2026,LAC,Jim Harbaugh,1.0,head_coach_proxy,6.0,-0.26510545786612527,-0.3686380071345951,-0.06925459268063176,-0.3383386352798655,-0.524555826839039,-0.29045342535295254,0.2513210426027578,-0.13228379093170545,-0.4581956953007827,-0.19929721225902297,-0.13489191114997934,-0.23240683456117348,0.5931653846587813,-0.518047856298094
2026,LV,Klint Kubliak,0.0,head_coach_proxy,0.0,0.1163261947554176,0.07778082442646585,0.10835645389263099,0.05876548181355262,0.03373277259477986,-0.15437512537132655,-0.1276538284825859,-0.11941124494973598,-0.1057974004443519,-0.27959795068473764,0.014101268100287015,-0.07903616112338677,0.0,0.0
2026,MIA,Jeff Hafley,0.0,head_coach_proxy,0.0,0.2553739726661641,0.15375173837550168,0.2771482009247576,0.3089196701082545,0.1865239152090142,-0.08869732690170942,-0.07809443010040382,-0.1198863637175371,-0.13681188314094633,0.15456212614110434,0.2525886011122591,0.2843172882885032,0.0,0.0
2026,MIN,Kevin O'Connell,1.0,head_coach_proxy,4.0,-0.3884117016189931,-0.13183147749410457,-0.2877122486306061,-0.37729232463844614,-0.1231919143571284,0.06733633424490472,0.275387454174203,-0.657605595454173,-0.22525034079767658,-0.11151839303251543,-0.3010591522707902,-0.3901137806031324,-0.3460048254644857,2.3858260530188264
2026,NE,Mike Vrabel,1.0,head_coach_proxy,7.0,-0.210296462466337,-0.03295539248761046,-0.17131610189946483,0.05083779958015035,-0.45217872786689106,0.06733633424490472,0.012807970171564029,-0.26014664497427986,0.30665964258859596,-0.18470700437757634,-0.13835476256240156,0.24232586230970224,-0.13884733696084506,-0.2019905580290325
